시기,날짜,기사제목,url,감정,수치
체감반응,2025-08-14,"코레일, 인구감소지역과 추가 협약…지역균형발전 앞장",https://n.news.naver.com/mnews/article/119/0002991345,행복,0.9988095760345459
체감반응,2025-08-14,"“수영장·라운지까지” 미리내집, 대출제한에 높아진 진입장벽 [부동산360]",https://n.news.naver.com/mnews/article/016/0002514713,슬픔,0.8288576602935791
체감반응,2025-08-14,"현대건설, 부유식 CCS로 온실가스 저감 나선다",https://n.news.naver.com/article/015/0005171004,중립,0.9960594177246094
체감반응,2025-08-14,[단독]“공공임대라 안심했는데 날벼락” 서울시 청년안심주택 잇달아 가압류[부동산360],https://n.news.naver.com/article/016/0002514707,중립,0.38860389590263367
체감반응,2025-08-14,"‘느그 서장’ 사는 그곳, 청약 ‘326.7대 1’ 기록 나왔다",https://n.news.naver.com/article/022/0004060067,혐오,0.9740779399871826
체감반응,2025-08-14,"대우건설, ‘일정 촉박 땐 철근 축소’ 내부지침 논란에 정면 반박",https://n.news.naver.com/article/243/0000083091,중립,0.9999539852142334
체감반응,2025-08-14,강릉·속초·경주·익산 ‘1주택자 세컨드홈 특례 지역’ 추가,https://n.news.naver.com/article/020/0003654338,중립,0.9999722242355347
체감반응,2025-08-14,김영훈 장관 모두발언 듣는 건설사 대표들,https://n.news.naver.com/article/421/0008429606,중립,0.6432751417160034
체감반응,2025-08-14,김영훈 장관 발언 듣는 강윤호 DL건설 대표,https://n.news.naver.com/article/421/0008429604,중립,0.999966025352478
체감반응,2025-08-14,인사 나누는 박상신 DL이앤씨 대표,https://n.news.naver.com/article/421/0008429601,중립,0.9997933506965637
체감반응,2025-08-14,산업재해 피해자 묵념,https://n.news.naver.com/article/421/0008429599,중립,0.9988890290260315
체감반응,2025-08-14,모두발언하는 김영훈 고용노동부 장관,https://n.news.naver.com/article/421/0008429600,중립,0.9998763799667358
체감반응,2025-08-14,김영훈 고용노동부 장관 '중대재해 근절 다짐',https://n.news.naver.com/article/421/0008429598,중립,0.9999524354934692
체감반응,2025-08-14,모두발언하는 김영훈 고용노동부 장관,https://n.news.naver.com/article/421/0008429597,중립,0.9998763799667358
체감반응,2025-08-14,김영훈 고용노동부 장관 '중대재해 근절 위해',https://n.news.naver.com/article/421/0008429596,중립,0.9999624490737915
체감반응,2025-08-14,"MB 4대강 첫 사업자로 지정, 이봉관 서희건설 회장은",https://n.news.naver.com/article/417/0001095585,중립,0.9999686479568481
체감반응,2025-08-14,지방 '10년 민간임대' 부활…내년까지 미분양 8000가구 매입,https://n.news.naver.com/article/015/0005170994,중립,0.999955415725708
체감반응,2025-08-14,연내 SOC '26조+α' 신속투자…철도 지하화 속도전,https://n.news.naver.com/article/015/0005170991,중립,0.9997050166130066
체감반응,2025-08-14,"두산건설, 올 상반기 영업익 536억…리스크 관리로 수익성 확대",https://n.news.naver.com/article/119/0002991323,중립,0.9999725818634033
체감반응,2025-08-14,[주간부동산시황] 서울 아파트값 0.14% 상승…6·27 대출규제 후 오름세 둔화,https://n.news.naver.com/article/119/0002991321,중립,0.9998999834060669
체감반응,2025-08-14,"코레일, 강진·해남 등 인구감소지역 9곳과 철도관광 업무협약",https://n.news.naver.com/article/014/0005391927,중립,0.999955415725708
체감반응,2025-08-14,대화 나누는 이한우·박상신 대표,https://n.news.naver.com/article/421/0008429562,중립,0.9938363432884216
체감반응,2025-08-14,"서대문구 ""북아현3구역 사업시행인가 반려 관련 행정심판 승소""",https://n.news.naver.com/article/003/0013423275,행복,0.7211174964904785
체감반응,2025-08-14,동작·광명·도안…'힐스테이트' 9000가구 공급,https://n.news.naver.com/article/015/0005170970,중립,0.9999656677246094
체감반응,2025-08-14,"""개포우성7차에 AI 시니어 헬스케어""",https://n.news.naver.com/article/009/0005541730,중립,0.9999756813049316
체감반응,2025-08-14,국토 3분의 1이 국공유지…규제 탓에 '노는 땅' 수두룩,https://n.news.naver.com/article/015/0005170968,혐오,0.9994245767593384
체감반응,2025-08-14,"신검단 로열파크씨티Ⅱ, 국내 최장 '330m 게이트'",https://n.news.naver.com/article/009/0005541729,중립,0.9999701976776123
체감반응,2025-08-14,서울 아파트값 28주째 상승…오름폭은 한 주만에 둔화,https://n.news.naver.com/article/015/0005170967,중립,0.9995997548103333
체감반응,2025-08-14,일주일만에 다시 관망세 서울 집값 상승폭 줄었다,https://n.news.naver.com/article/009/0005541728,중립,0.9999731779098511
체감반응,2025-08-14,대출 막히자 장기전세 '미리내집' 경쟁률 뚝,https://n.news.naver.com/article/009/0005541727,슬픔,0.7823005318641663
체감반응,2025-08-14,부산 '서면 어반센트 데시앙' 831가구,https://n.news.naver.com/article/015/0005170966,중립,0.9999727010726929
체감반응,2025-08-14,당첨땐 시세차익만 10억…송파 ‘잠실르엘’ 본보기집 19일 개관,https://n.news.naver.com/article/020/0003654329,중립,0.74808669090271
체감반응,2025-08-14,인사말하는 김주영 산업재해예방TF단장,https://n.news.naver.com/article/421/0008429533,중립,0.9630049467086792
체감반응,2025-08-14,대화 나누는 김영훈·김주영,https://n.news.naver.com/article/421/0008429531,중립,0.9942448735237122
체감반응,2025-08-14,강릉·경주·익산에 집 하나 더 사도 ‘1주택자’ 혜택,https://n.news.naver.com/article/032/0003389632,중립,0.9999039173126221
체감반응,2025-08-14,인사말하는 김영훈 고용노동부 장관,https://n.news.naver.com/article/421/0008429526,행복,0.9992514252662659
체감반응,2025-08-14,인사말하는 김주영 산업재해예방TF단장,https://n.news.naver.com/article/421/0008429524,중립,0.9630049467086792
체감반응,2025-08-14,인사말하는 김영훈 고용노동부 장관,https://n.news.naver.com/article/421/0008429523,행복,0.9992514252662659
체감반응,2025-08-14,묵념하는 김영훈 고용노동부 장관,https://n.news.naver.com/article/421/0008429522,중립,0.9999122619628906
체감반응,2025-08-14,"롯데건설, 분기 매출·영업익 1년 만에 '고개 들다'",https://n.news.naver.com/article/648/0000038860,중립,0.8397880792617798
체감반응,2025-08-14,허윤홍 GS건설 대표와 악수 나누는 김영훈 고용부 장관,https://n.news.naver.com/article/421/0008429518,중립,0.9998946189880371
체감반응,2025-08-14,대화 나누는 김영훈·김주영,https://n.news.naver.com/article/421/0008429512,중립,0.9942448735237122
체감반응,2025-08-14,김영훈 고용노동부 장관 '중대재해 근절 다짐',https://n.news.naver.com/article/421/0008429509,중립,0.9999524354934692
체감반응,2025-08-14,지역주택조합 기반 16위 시공사로 성장… 서희건설 1조 사업 위기,https://n.news.naver.com/article/417/0001095560,중립,0.9909534454345703
체감반응,2025-08-14,모두발언 하는 김영훈 고용노동부 장관,https://n.news.naver.com/article/421/0008429500,중립,0.9999074935913086
체감반응,2025-08-14,모두발언 하는 김영훈 고용노동부 장관,https://n.news.naver.com/article/421/0008429498,중립,0.9999074935913086
체감반응,2025-08-14,강릉·통영·경주에 '세컨드홈' 사도 1주택자로 인정,https://n.news.naver.com/article/088/0000964579,중립,0.9999759197235107
체감반응,2025-08-14,"CR리츠 양도세 완화…LH, 악성미분양 5000가구 더 산다",https://n.news.naver.com/article/011/0004521176,혐오,0.8784272074699402
체감반응,2025-08-14,"대우건설 ""철근 배치 임의축소 논란은 악의적 왜곡""",https://n.news.naver.com/article/031/0000957414,중립,0.9998555183410645
체감반응,2025-08-14,"DK아시아, 신검단 ‘로열파크씨티Ⅱ’ 330m 초대형 문주 완성",https://n.news.naver.com/article/009/0005541694,중립,0.9937310814857483
체감반응,2025-08-14,"주택건설협회, 지방중심 건설투자 보강방안에 환영 의사",https://n.news.naver.com/article/014/0005391899,행복,0.9966714382171631
체감반응,2025-08-14,"성수3지구, 구청 무시하고 설계사 확정 강행…입찰 무효되나 [부동산360]",https://n.news.naver.com/article/016/0002514664,중립,0.9958472847938538
체감반응,2025-08-14,대구 아파트 90주째 하락…수성구 하락세 멈춰,https://n.news.naver.com/article/088/0000964561,중립,0.9999570846557617
체감반응,2025-08-14,정부 지방 건설 투자 보강 방안 발표에 우선 환영하는 지역 건설업계…'한계점은 분명',https://n.news.naver.com/article/088/0000964560,중립,0.9871705174446106
체감반응,2025-08-14,"[단독] ‘시가 1조’ 강동 고덕역 흉물 아파트, 보상 마무리…1800여 가구 주상복합 시설 세운다",https://n.news.naver.com/article/366/0001100459,중립,0.9998760223388672
체감반응,2025-08-14,인천 '로열파크씨티Ⅱ'에 총연장 330m '문주' 완성,https://n.news.naver.com/article/015/0005170930,중립,0.9822497367858887
체감반응,2025-08-14,"성수동 옛 경찰기마대 부지, 청년 맞춤형 주택 재탄생한다",https://n.news.naver.com/article/003/0013423135,중립,0.9999760389328003
체감반응,2025-08-14,"6·27 규제 한 달, 서울 아파트 상승폭 축소…전세는 보합세",https://n.news.naver.com/article/421/0008429343,중립,0.999962329864502
체감반응,2025-08-14,서울 아파트 매맷값 한 주 만에 다시 상승 폭 축소,https://n.news.naver.com/article/028/0002761207,중립,0.999927282333374
체감반응,2025-08-14,서울 집값 상승폭 다시 줄어…대출규제·매수 관망세,https://n.news.naver.com/article/421/0008429259,중립,0.9999183416366577
체감반응,2025-08-14,"서울 아파트 가격, 1주일 만에 상승폭 줄어",https://n.news.naver.com/article/421/0008429258,중립,0.9999220371246338
체감반응,2025-08-14,6·27대책 영향 지속…서울 아파트값 상승폭 다시 둔화,https://n.news.naver.com/article/421/0008429257,중립,0.9997885823249817
체감반응,2025-08-14,6·27대책 영향 지속…서울 아파트값 상승폭 다시 둔화,https://n.news.naver.com/article/421/0008429256,중립,0.9997885823249817
체감반응,2025-08-14,"“씽크홀 징후 발견 시 즉각 출동!” 서울시, ‘지하안전자문단’ 강화",https://n.news.naver.com/article/016/0002514641,중립,0.9999336004257202
체감반응,2025-08-14,"[단독] 성수3지구, 재입찰 권고에도 설계사 선정 강행…서울시·성동구 조치 나서나",https://n.news.naver.com/article/629/0000416902,중립,0.9998997449874878
체감반응,2025-08-14,"건설업계 ""지방 건설 활성화 방안 환영…다주택자 규제 완화도 기대""",https://n.news.naver.com/article/008/0005236188,중립,0.9999326467514038
체감반응,2025-08-14,"서울시·현대건설, '서울도시건축비엔날레' 홍보거점 업무협약",https://n.news.naver.com/article/008/0005236186,중립,0.9954699277877808
체감반응,2025-08-14,철근 축소 부실 시공 논란에…대우건설 “설계 과정의 일부분으로 사실 무근”,https://n.news.naver.com/article/011/0004521120,중립,0.9997822642326355
체감반응,2025-08-14,서울 집값 상승폭 다시 줄어…대출규제·매수 관망세,https://n.news.naver.com/article/421/0008429226,중립,0.9999183416366577
체감반응,2025-08-14,6·27대책 영향 지속…서울 아파트값 상승폭 다시 둔화,https://n.news.naver.com/article/421/0008429225,중립,0.9997885823249817
체감반응,2025-08-14,서울 집값 상승폭 다시 줄어…대출규제·매수 관망세,https://n.news.naver.com/article/421/0008429224,중립,0.9999183416366577
체감반응,2025-08-14,"서울 아파트 가격, 1주일 만에 상승폭 줄어",https://n.news.naver.com/article/421/0008429223,중립,0.9999220371246338
체감반응,2025-08-15,尹 부부와 얽히더니⋯서희건설·삼부토건 '사면초가',https://n.news.naver.com/mnews/article/031/0000957575,중립,0.8677375316619873
체감반응,2025-08-15,"인천 청라·검단 아파트, 20·30대 집중 매매",https://n.news.naver.com/mnews/article/666/0000081325,중립,0.9999488592147827
체감반응,2025-08-15,"""6·27 효과 오래 못 간다""…연내 집값 재급등 우려[서울 집값 다시 꿈틀]①",https://n.news.naver.com/mnews/article/003/0013424480,공포,0.9981676340103149
체감반응,2025-08-15,대출 규제에…서울 월세비중 '역대 최고',https://n.news.naver.com/mnews/article/015/0005171340,슬픔,0.9939790964126587
체감반응,2025-08-15,서울 아파트 월세 119만원…지갑 얇은 세입자들 '한숨',https://n.news.naver.com/mnews/article/015/0005171321,슬픔,0.9999347925186157
체감반응,2025-08-15,"우리집은 24억, 옆집은 15억…간극 커지는 '전세 이중가격'",https://n.news.naver.com/mnews/article/015/0005171319,혐오,0.4822908341884613
체감반응,2025-08-15,강북 중소 단지마저…월 임차료 수백만원,https://n.news.naver.com/mnews/article/015/0005171318,중립,0.9586007595062256
체감반응,2025-08-15,"""전세 가격이 3억이나 차이 나다니""…'대혼란' 벌어진 까닭 [돈앤톡]",https://n.news.naver.com/mnews/article/015/0005171309,놀람,0.9998282194137573
체감반응,2025-08-15,부모의 자가보유 여부가 자녀의 출산에도 영향 미친다,https://n.news.naver.com/mnews/article/032/0003389847,중립,0.9999691247940063
체감반응,2025-08-15,소형 오피스텔 공급가뭄…주거사다리 '흔들',https://n.news.naver.com/mnews/article/015/0005171285,슬픔,0.9998300075531006
체감반응,2025-08-15,"""청약 없이 10년 살아보고 매입""…전국 민간임대아파트 '완판행진'",https://n.news.naver.com/mnews/article/015/0005171283,놀람,0.9997294545173645
